return_id,order_id,product_id,qty,reason,processed_date,refund_amount
RT_1def7af24cb7182497acfd953f6dd88b,1def7af24cb7182497acfd953f6dd88b,,1,canceled/unavailable,2017-12-21,299.0
RT_ae443cb420061bab1f2c5e3ad279fde8,ae443cb420061bab1f2c5e3ad279fde8,,1,canceled/unavailable,2018-03-03,132.37
RT_69647a30e77959dbf0000636927c27d6,69647a30e77959dbf0000636927c27d6,,1,canceled/unavailable,2017-08-11,70.0
RT_bf3c691a76e2c8733340a8f7e251a0f1,bf3c691a76e2c8733340a8f7e251a0f1,,1,canceled/unavailable,2018-01-12,112.42
RT_02de1e44936e56ddc1621c46d86bf91e,02de1e44936e56ddc1621c46d86bf91e,,1,canceled/unavailable,2018-08-21,268.74
RT_ee6c0c64fe661230879a8491ce7dac76,ee6c0c64fe661230879a8491ce7dac76,,1,canceled/unavailable,2017-11-08,20.93
RT_7159096c5aa9be77f7f0c26c01ee9793,7159096c5aa9be77f7f0c26c01ee9793,,1,canceled/unavailable,2018-03-15,280.65
RT_5a14c8b3d919a4ef3f3428b0459c47b2,5a14c8b3d919a4ef3f3428b0459c47b2,,1,canceled/unavailable,2017-05-29,50.09
RT_b34369ee8397436dd7ceb8bb7783671d,b34369ee8397436dd7ceb8bb7783671d,,1,canceled/unavailable,2017-06-07,83.5
RT_eb2dc067ee1a4eac77e2d045f01cf7f0,eb2dc067ee1a4eac77e2d045f01cf7f0,,1,canceled/unavailable,2017-12-04,161.0
RT_716bcd6dfe99970baf4aed2083136ed8,716bcd6dfe99970baf4aed2083136ed8,,1,canceled/unavailable,2018-02-03,162.29
RT_9acc95f3652577fb8a5c8b1a7ee9bd96,9acc95f3652577fb8a5c8b1a7ee9bd96,,1,canceled/unavailable,2018-02-15,41.38
RT_8298521946fcd8c9f8b984aad6176694,8298521946fcd8c9f8b984aad6176694,,1,canceled/unavailable,2017-03-07,124.73
RT_d4ceda456a12b48a1f8a592aa2070b30,d4ceda456a12b48a1f8a592aa2070b30,,1,canceled/unavailable,2017-10-10,80.88
RT_11c71300049cd2c9896b0be33f04d574,11c71300049cd2c9896b0be33f04d574,,1,canceled/unavailable,2017-06-15,188.45
RT_f5b3a06b2ac88029188565f5e8bf4347,f5b3a06b2ac88029188565f5e8bf4347,,1,canceled/unavailable,2017-11-14,79.24
RT_2e3c6e30c69763a7dfe40f11a19ed3da,2e3c6e30c69763a7dfe40f11a19ed3da,,1,canceled/unavailable,2017-10-23,20.0
RT_52fd8c890356febe4f78b653ef130cd2,52fd8c890356febe4f78b653ef130cd2,,1,canceled/unavailable,2017-02-08,39.96
RT_b41b68092121772821fcdd6f7fb1594c,b41b68092121772821fcdd6f7fb1594c,,1,canceled/unavailable,2017-02-16,176.87
RT_efa3e0b795c3871ff5413d163cc9d6f0,efa3e0b795c3871ff5413d163cc9d6f0,,1,canceled/unavailable,2017-11-17,145.06
RT_5a00b4d35edffc56b825c3646a99ba9d,5a00b4d35edffc56b825c3646a99ba9d,,1,canceled/unavailable,2017-07-02,157.13
RT_73d6d096aaef87398a0321fc1acc5a54,73d6d096aaef87398a0321fc1acc5a54,,1,canceled/unavailable,2017-10-17,61.19
RT_af264f3527e94e431f0dcd56cd6b406d,af264f3527e94e431f0dcd56cd6b406d,,1,canceled/unavailable,2017-07-12,46.69
RT_6c4e764954bc530adac8b0842d8f1647,6c4e764954bc530adac8b0842d8f1647,,1,canceled/unavailable,2017-08-12,27.01
RT_37af1b25e7710f09d122aaf3f8b68114,37af1b25e7710f09d122aaf3f8b68114,,1,canceled/unavailable,2017-05-02,204.0
RT_affcfd3067c168967157abe801a3c4ec,affcfd3067c168967157abe801a3c4ec,,1,canceled/unavailable,2018-02-17,56.78
RT_227c804e2a44760671a6a5697ea549e4,227c804e2a44760671a6a5697ea549e4,,1,canceled/unavailable,2017-09-28,280.2
RT_269507123b136cce3d2f6c5915f11bad,269507123b136cce3d2f6c5915f11bad,,1,canceled/unavailable,2018-02-12,217.61
RT_abc371fa4448846ac98855c256ab235f,abc371fa4448846ac98855c256ab235f,,1,canceled/unavailable,2017-02-11,112.08
RT_2be6c8b958e16856397259974d4abee9,2be6c8b958e16856397259974d4abee9,,1,canceled/unavailable,2018-04-02,617.81
RT_1ce8144d59eef2763c0fbaf8ffd26d31,1ce8144d59eef2763c0fbaf8ffd26d31,,1,canceled/unavailable,2017-08-10,65.0
RT_f5f8998eee8ec7bc513dc52847d64ce0,f5f8998eee8ec7bc513dc52847d64ce0,,1,canceled/unavailable,2018-03-01,102.09
RT_5a8a4dc28b16fb90469ad749f9535773,5a8a4dc28b16fb90469ad749f9535773,,1,canceled/unavailable,2018-03-13,321.34
RT_b159d0ce7cd881052da94fa165617b05,b159d0ce7cd881052da94fa165617b05,,1,canceled/unavailable,2017-03-11,30.66
RT_2d57932a94a64e0729ec5b88b4860d0d,2d57932a94a64e0729ec5b88b4860d0d,,1,canceled/unavailable,2018-03-31,68.23
RT_e49e7ce1471b4693482d40c2bd3ad196,e49e7ce1471b4693482d40c2bd3ad196,,1,canceled/unavailable,2018-08-07,54.42
RT_e58b8168894c93cf61d36c90775acd85,e58b8168894c93cf61d36c90775acd85,,1,canceled/unavailable,2017-02-26,87.04
RT_6560fb10610771449cb0463c5ba12199,6560fb10610771449cb0463c5ba12199,,1,canceled/unavailable,2017-10-01,333.62
RT_6cf5c427fb11bc5fe8abefa86aa7ba0b,6cf5c427fb11bc5fe8abefa86aa7ba0b,,1,canceled/unavailable,2017-10-17,131.78
RT_1c7c8ab324927f5b6e52338bd110bef4,1c7c8ab324927f5b6e52338bd110bef4,,1,canceled/unavailable,2017-12-23,934.09
RT_aaab15da689073f8f9aa978a390a69d1,aaab15da689073f8f9aa978a390a69d1,,1,canceled/unavailable,2018-01-16,210.09
RT_3a3cddda5a7c27851bd96c3313412840,3a3cddda5a7c27851bd96c3313412840,,1,canceled/unavailable,2018-08-31,63.89
RT_a89abace0dcc01eeb267a9660b5ac126,a89abace0dcc01eeb267a9660b5ac126,,1,canceled/unavailable,2018-09-06,107.13
RT_a69ba794cc7deb415c3e15a0a3877e69,a69ba794cc7deb415c3e15a0a3877e69,,1,canceled/unavailable,2017-08-23,195.91
RT_5fabc81b6322c8443648e1b21a6fef21,5fabc81b6322c8443648e1b21a6fef21,,1,canceled/unavailable,2017-10-10,133.97
